"incident_date","allegation_id","disciplined","officer1","officer2"
"2015-01-17 18:00:00-06",104360,"",23730,13737
"2015-01-17 18:00:00-06",104360,"",23730,9525
"2015-01-17 18:00:00-06",104360,"",23730,8237
"2015-01-17 18:00:00-06",104360,"",23730,13147
"2015-01-17 18:00:00-06",104360,"",23730,21463
"2015-01-17 18:00:00-06",104360,"",23730,11078
"2015-01-17 18:00:00-06",104360,"",23730,31785
"2015-01-17 18:00:00-06",104360,"",23730,9057
"2015-01-17 18:00:00-06",104360,"",23730,31526
"2015-01-17 18:00:00-06",104360,"",23730,25600
"2015-01-17 18:00:00-06",104360,"",31526,13737
"2015-01-17 18:00:00-06",104360,"",31526,9525
"2015-01-17 18:00:00-06",104360,"",31526,8237
"2015-01-17 18:00:00-06",104360,"",31526,13147
"2015-01-17 18:00:00-06",104360,"",31526,21463
"2015-01-17 18:00:00-06",104360,"",31526,11078
"2015-01-17 18:00:00-06",104360,"",31526,31785
"2015-01-17 18:00:00-06",104360,"",31526,9057
"2015-01-17 18:00:00-06",104360,"",31526,23730
"2015-01-17 18:00:00-06",104360,"",31526,25600
"2015-01-17 18:00:00-06",104360,"",25600,13737
"2015-01-17 18:00:00-06",104360,"",25600,9525
"2015-01-17 18:00:00-06",104360,"",25600,8237
"2015-01-17 18:00:00-06",104360,"",25600,13147
"2015-01-17 18:00:00-06",104360,"",25600,21463
"2015-01-17 18:00:00-06",104360,"",25600,11078
"2015-01-17 18:00:00-06",104360,"",25600,31785
"2015-01-17 18:00:00-06",104360,"",25600,9057
"2015-01-17 18:00:00-06",104360,"",25600,23730
"2015-01-17 18:00:00-06",104360,"",25600,31526
"2015-02-02 18:00:00-06",104362,False,28761,22170
"2015-02-02 18:00:00-06",104362,False,28761,24604
"2015-02-02 18:00:00-06",104362,False,22170,28761
"2015-02-02 18:00:00-06",104362,False,22170,24604
"2015-02-02 18:00:00-06",104362,False,24604,28761
"2015-02-02 18:00:00-06",104362,False,24604,22170
"2015-02-02 18:00:00-06",104368,False,8597,11816
"2015-02-02 18:00:00-06",104368,False,8597,23195
"2015-02-02 18:00:00-06",104368,False,8597,15723
"2015-02-02 18:00:00-06",104368,False,8597,25018
"2015-02-02 18:00:00-06",104368,False,8597,18178
"2015-02-02 18:00:00-06",104368,False,11816,8597
"2015-02-02 18:00:00-06",104368,False,11816,23195
"2015-02-02 18:00:00-06",104368,False,11816,15723
"2015-02-02 18:00:00-06",104368,False,11816,25018
"2015-02-02 18:00:00-06",104368,False,11816,18178
"2015-02-02 18:00:00-06",104368,False,23195,8597
"2015-02-02 18:00:00-06",104368,False,23195,11816
"2015-02-02 18:00:00-06",104368,False,23195,15723
"2015-02-02 18:00:00-06",104368,False,23195,25018
"2015-02-02 18:00:00-06",104368,False,23195,18178
"2015-02-02 18:00:00-06",104368,False,15723,8597
"2015-02-02 18:00:00-06",104368,False,15723,11816
"2015-02-02 18:00:00-06",104368,False,15723,23195
"2015-02-02 18:00:00-06",104368,False,15723,25018
"2015-02-02 18:00:00-06",104368,False,15723,18178
"2015-02-02 18:00:00-06",104368,False,25018,8597
"2015-02-02 18:00:00-06",104368,False,25018,11816
"2015-02-02 18:00:00-06",104368,False,25018,23195
"2015-02-02 18:00:00-06",104368,False,25018,15723
"2015-02-02 18:00:00-06",104368,False,25018,18178
"2015-02-02 18:00:00-06",104368,False,18178,8597
"2015-02-02 18:00:00-06",104368,False,18178,11816
"2015-02-02 18:00:00-06",104368,False,18178,23195
"2015-02-02 18:00:00-06",104368,False,18178,15723
"2015-02-02 18:00:00-06",104368,False,18178,25018
"2015-01-23 18:00:00-06",104371,False,16265,13041
"2015-01-23 18:00:00-06",104371,False,13041,16265
"2015-02-01 18:00:00-06",104372,False,22608,21827
"2015-02-01 18:00:00-06",104372,False,21827,22608
"2015-01-26 18:00:00-06",104378,"",26165,15728
"2015-01-26 18:00:00-06",104378,"",15728,26165
"2015-02-03 18:00:00-06",104384,False,22803,4101
"2015-02-03 18:00:00-06",104384,False,4101,22803
"2015-02-04 18:00:00-06",104387,False,10246,16700
"2015-02-04 18:00:00-06",104387,False,16700,10246
"2015-02-05 18:00:00-06",104396,"",7216,262
"2015-02-05 18:00:00-06",104396,"",262,7216
"2015-02-05 18:00:00-06",104399,False,8794,17073
"2015-02-05 18:00:00-06",104399,False,17073,8794
"2015-02-06 18:00:00-06",109448,True,17721,9316
"2015-02-06 18:00:00-06",109448,True,9316,17721
"2015-02-06 18:00:00-06",104407,False,18644,10805
"2015-02-06 18:00:00-06",104407,False,10805,18644
"2015-02-07 18:00:00-06",104415,"",7736,22219
"2015-02-07 18:00:00-06",104415,"",22219,7736
"2015-02-03 18:00:00-06",104416,False,2575,1849
"2015-02-03 18:00:00-06",104416,False,1849,2575
"2015-02-08 18:00:00-06",104420,False,22760,1189
"2015-02-08 18:00:00-06",104420,False,22760,28773
"2015-02-08 18:00:00-06",104420,False,1189,22760
"2015-02-08 18:00:00-06",104420,False,1189,28773
"2015-02-08 18:00:00-06",104420,False,28773,22760
"2015-02-08 18:00:00-06",104420,False,28773,1189
"2015-02-07 18:00:00-06",104421,False,19549,25511
"2015-02-07 18:00:00-06",104421,False,25511,19549
"2015-01-28 18:00:00-06",104427,False,8025,15947
"2015-01-28 18:00:00-06",104427,False,15947,8025
"2015-02-08 18:00:00-06",104432,False,24644,10327
"2015-02-08 18:00:00-06",104432,False,10327,24644
"2015-02-09 18:00:00-06",104441,"",21124,16515
"2015-02-09 18:00:00-06",104441,"",21124,4118
"2015-02-09 18:00:00-06",104441,"",21124,23160
"2015-02-09 18:00:00-06",104441,"",21124,4687
"2015-02-09 18:00:00-06",104441,"",16515,21124
"2015-02-09 18:00:00-06",104441,"",16515,4118
"2015-02-09 18:00:00-06",104441,"",16515,23160
"2015-02-09 18:00:00-06",104441,"",16515,4687
"2015-02-09 18:00:00-06",104441,"",4118,21124
"2015-02-09 18:00:00-06",104441,"",4118,16515
"2015-02-09 18:00:00-06",104441,"",4118,23160
"2015-02-09 18:00:00-06",104441,"",4118,4687
"2015-02-09 18:00:00-06",104441,"",23160,21124
"2015-02-09 18:00:00-06",104441,"",23160,16515
"2015-02-09 18:00:00-06",104441,"",23160,4118
"2015-02-09 18:00:00-06",104441,"",23160,4687
"2015-02-09 18:00:00-06",104441,"",4687,21124
"2015-02-09 18:00:00-06",104441,"",4687,16515
"2015-02-09 18:00:00-06",104441,"",4687,4118
"2015-02-09 18:00:00-06",104441,"",4687,23160
"2015-02-09 18:00:00-06",104449,False,25368,25432
"2015-02-09 18:00:00-06",104449,False,25432,25368
"2015-02-10 18:00:00-06",104454,False,27651,9262
"2015-02-10 18:00:00-06",104454,False,9262,27651
"2015-02-11 18:00:00-06",104455,"",18105,1048
"2015-02-11 18:00:00-06",104455,"",18105,23149
"2015-02-11 18:00:00-06",104455,"",1048,18105
"2015-02-11 18:00:00-06",104455,"",1048,23149
"2015-02-11 18:00:00-06",104455,"",23149,18105
"2015-02-11 18:00:00-06",104455,"",23149,1048
"2015-02-12 18:00:00-06",104462,False,15437,3150
"2015-02-12 18:00:00-06",104462,False,3150,15437
"2015-02-13 18:00:00-06",109445,"",22644,31584
"2015-02-13 18:00:00-06",109445,"",31584,22644
"2015-02-13 18:00:00-06",104473,False,9460,16477
"2015-02-13 18:00:00-06",104473,False,16477,9460
"2015-02-14 18:00:00-06",104474,False,22827,1435
"2015-02-14 18:00:00-06",104474,True,1435,22827
"2015-02-13 18:00:00-06",104475,False,11822,19986
"2015-02-13 18:00:00-06",104475,False,19986,11822
"2015-02-14 18:00:00-06",104479,False,27509,28109
"2015-02-14 18:00:00-06",104479,False,28109,27509
"2015-02-15 18:00:00-06",104485,False,4927,1037
"2015-02-15 18:00:00-06",104485,False,1037,4927
"2015-02-15 18:00:00-06",104486,False,7590,25369
"2015-02-15 18:00:00-06",104486,False,7590,8485
"2015-02-15 18:00:00-06",104486,False,7590,7961
"2015-02-15 18:00:00-06",104486,False,25369,7590
"2015-02-15 18:00:00-06",104486,False,25369,8485
"2015-02-15 18:00:00-06",104486,False,25369,7961
"2015-02-15 18:00:00-06",104486,False,8485,7590
"2015-02-15 18:00:00-06",104486,False,8485,25369
"2015-02-15 18:00:00-06",104486,False,8485,7961
"2015-02-15 18:00:00-06",104486,False,7961,7590
"2015-02-15 18:00:00-06",104486,False,7961,25369
"2015-02-15 18:00:00-06",104486,False,7961,8485
"2015-02-14 18:00:00-06",104498,False,9271,29580
"2015-02-14 18:00:00-06",104498,False,29580,9271
"2015-02-16 18:00:00-06",104501,"",29844,21456
"2015-02-16 18:00:00-06",104501,"",21456,29844
"2015-02-10 18:00:00-06",104503,False,27993,10344
"2015-02-10 18:00:00-06",104503,False,10344,27993
"2015-02-17 18:00:00-06",104508,"",28571,3358
"2015-02-17 18:00:00-06",104508,"",3358,28571
"2015-02-14 18:00:00-06",104515,False,2346,906
"2015-02-14 18:00:00-06",104515,False,906,2346
"2015-02-07 18:00:00-06",104516,False,22295,21631
"2015-02-07 18:00:00-06",104516,False,21631,22295
"2015-02-18 18:00:00-06",104519,False,1026,25315
"2015-02-18 18:00:00-06",104519,False,1026,12495
"2015-02-18 18:00:00-06",104519,False,25315,1026
"2015-02-18 18:00:00-06",104519,False,25315,12495
"2015-02-18 18:00:00-06",104519,False,12495,1026
"2015-02-18 18:00:00-06",104519,False,12495,25315
"2015-02-19 18:00:00-06",104523,False,12000,1148
"2015-02-19 18:00:00-06",104523,False,12000,642
"2015-02-19 18:00:00-06",104523,False,12000,11692
"2015-02-19 18:00:00-06",104523,False,1148,12000
"2015-02-19 18:00:00-06",104523,False,1148,642
"2015-02-19 18:00:00-06",104523,False,1148,11692
"2015-02-19 18:00:00-06",104523,False,642,12000
"2015-02-19 18:00:00-06",104523,False,642,1148
"2015-02-19 18:00:00-06",104523,False,642,11692
"2015-02-19 18:00:00-06",104523,False,11692,12000
"2015-02-19 18:00:00-06",104523,False,11692,1148
"2015-02-19 18:00:00-06",104523,False,11692,642
"2015-02-20 18:00:00-06",104524,True,6227,17528
"2015-02-20 18:00:00-06",104524,True,17528,6227
"2015-02-19 18:00:00-06",104527,False,4545,31926
"2015-02-19 18:00:00-06",104527,False,31926,4545
"2015-02-14 18:00:00-06",104535,False,16273,23196
"2015-02-14 18:00:00-06",104535,False,23196,16273
"2015-01-12 18:00:00-06",104538,False,5096,16093
"2015-01-12 18:00:00-06",104538,False,16093,5096
"2015-02-22 18:00:00-06",104547,True,12632,13611
"2015-02-22 18:00:00-06",104547,False,13611,12632
"2015-02-21 18:00:00-06",104549,False,9596,3563
"2015-02-21 18:00:00-06",104549,False,9596,12059
"2015-02-21 18:00:00-06",104549,False,9596,10045
"2015-02-21 18:00:00-06",104549,False,3563,9596
"2015-02-21 18:00:00-06",104549,False,3563,12059
"2015-02-21 18:00:00-06",104549,False,3563,10045
"2015-02-21 18:00:00-06",104549,False,12059,9596
"2015-02-21 18:00:00-06",104549,False,12059,3563
"2015-02-21 18:00:00-06",104549,False,12059,10045
"2015-02-21 18:00:00-06",104549,False,10045,9596
"2015-02-21 18:00:00-06",104549,False,10045,3563
"2015-02-21 18:00:00-06",104549,False,10045,12059
"2015-02-23 18:00:00-06",104555,True,31542,3984
"2015-02-23 18:00:00-06",104555,True,3984,31542
"2015-02-24 18:00:00-06",104570,False,21771,19478
"2015-02-24 18:00:00-06",104570,False,21771,11227
"2015-02-24 18:00:00-06",104570,False,19478,21771
"2015-02-24 18:00:00-06",104570,False,19478,11227
"2015-02-24 18:00:00-06",104570,False,11227,21771
"2015-02-24 18:00:00-06",104570,False,11227,19478
"2015-02-25 18:00:00-06",104573,False,10466,11277
"2015-02-25 18:00:00-06",104573,True,11277,10466
"2015-02-25 18:00:00-06",104575,False,16277,13767
"2015-02-25 18:00:00-06",104575,False,16277,10115
"2015-02-25 18:00:00-06",104575,False,13767,16277
"2015-02-25 18:00:00-06",104575,False,13767,10115
"2015-02-25 18:00:00-06",104575,False,10115,16277
"2015-02-25 18:00:00-06",104575,False,10115,13767
"2015-02-16 18:00:00-06",104579,False,191,23682
"2015-02-16 18:00:00-06",104579,False,191,244
"2015-02-16 18:00:00-06",104579,False,23682,191
"2015-02-16 18:00:00-06",104579,False,23682,244
"2015-02-16 18:00:00-06",104579,False,244,191
"2015-02-16 18:00:00-06",104579,False,244,23682
"2015-02-05 18:00:00-06",104580,False,19005,8300
"2015-02-05 18:00:00-06",104580,False,19005,25203
"2015-02-05 18:00:00-06",104580,False,19005,12057
"2015-02-05 18:00:00-06",104580,False,8300,19005
"2015-02-05 18:00:00-06",104580,False,8300,25203
"2015-02-05 18:00:00-06",104580,False,8300,12057
"2015-02-05 18:00:00-06",104580,False,25203,19005
"2015-02-05 18:00:00-06",104580,False,25203,8300
"2015-02-05 18:00:00-06",104580,False,25203,12057
"2015-02-05 18:00:00-06",104580,False,12057,19005
"2015-02-05 18:00:00-06",104580,False,12057,8300
"2015-02-05 18:00:00-06",104580,False,12057,25203
"2015-02-21 18:00:00-06",104583,False,1057,8691
"2015-02-21 18:00:00-06",104583,False,1057,24841
"2015-02-21 18:00:00-06",104583,False,8691,1057
"2015-02-21 18:00:00-06",104583,False,8691,24841
"2015-02-21 18:00:00-06",104583,False,24841,1057
"2015-02-21 18:00:00-06",104583,False,24841,8691
"2015-02-26 18:00:00-06",104584,"",1905,6743
"2015-02-26 18:00:00-06",104584,"",1905,24359
"2015-02-26 18:00:00-06",104584,"",1905,31856
"2015-02-26 18:00:00-06",104584,"",1905,32184
"2015-02-26 18:00:00-06",104584,"",1905,32085
"2015-02-26 18:00:00-06",104584,"",1905,22520
"2015-02-26 18:00:00-06",104584,False,6743,1905
"2015-02-26 18:00:00-06",104584,False,6743,24359
"2015-02-26 18:00:00-06",104584,False,6743,31856
"2015-02-26 18:00:00-06",104584,False,6743,32184
"2015-02-26 18:00:00-06",104584,False,6743,32085
"2015-02-26 18:00:00-06",104584,False,6743,22520
"2015-02-26 18:00:00-06",104584,False,24359,1905
"2015-02-26 18:00:00-06",104584,False,24359,6743
"2015-02-26 18:00:00-06",104584,False,24359,31856
"2015-02-26 18:00:00-06",104584,False,24359,32184
"2015-02-26 18:00:00-06",104584,False,24359,32085
"2015-02-26 18:00:00-06",104584,False,24359,22520
"2015-02-26 18:00:00-06",104584,False,31856,1905
"2015-02-26 18:00:00-06",104584,False,31856,6743
"2015-02-26 18:00:00-06",104584,False,31856,24359
"2015-02-26 18:00:00-06",104584,False,31856,32184
"2015-02-26 18:00:00-06",104584,False,31856,32085
"2015-02-26 18:00:00-06",104584,False,31856,22520
"2015-02-26 18:00:00-06",104584,False,32184,1905
"2015-02-26 18:00:00-06",104584,False,32184,6743
"2015-02-26 18:00:00-06",104584,False,32184,24359
"2015-02-26 18:00:00-06",104584,False,32184,31856
"2015-02-26 18:00:00-06",104584,False,32184,32085
"2015-02-26 18:00:00-06",104584,False,32184,22520
"2015-02-26 18:00:00-06",104584,False,32085,1905
"2015-02-26 18:00:00-06",104584,False,32085,6743
"2015-02-26 18:00:00-06",104584,False,32085,24359
"2015-02-26 18:00:00-06",104584,False,32085,31856
"2015-02-26 18:00:00-06",104584,False,32085,32184
"2015-02-26 18:00:00-06",104584,False,32085,22520
"2015-02-26 18:00:00-06",104584,False,22520,1905
"2015-02-26 18:00:00-06",104584,False,22520,6743
"2015-02-26 18:00:00-06",104584,False,22520,24359
"2015-02-26 18:00:00-06",104584,False,22520,31856
"2015-02-26 18:00:00-06",104584,False,22520,32184
"2015-02-26 18:00:00-06",104584,False,22520,32085
"2015-02-24 18:00:00-06",104585,False,26014,3922
"2015-02-24 18:00:00-06",104585,False,3922,26014
"2015-01-31 18:00:00-06",104600,False,3769,12959
"2015-01-31 18:00:00-06",104600,False,12959,3769
"2015-02-28 18:00:00-06",104604,False,29347,20275
"2015-02-28 18:00:00-06",104604,False,20275,29347
"2015-02-27 18:00:00-06",104608,"",30603,168
"2015-02-27 18:00:00-06",104608,"",168,30603
"2015-02-28 18:00:00-06",104611,False,6139,18728
"2015-02-28 18:00:00-06",104611,False,18728,6139
"2015-02-14 18:00:00-06",104612,False,25144,1452
"2015-02-14 18:00:00-06",104612,False,1452,25144
"2015-03-01 18:00:00-06",104616,False,24392,24031
"2015-03-01 18:00:00-06",104616,False,24031,24392
"2015-02-27 18:00:00-06",104617,False,28287,21921
"2015-02-27 18:00:00-06",104617,False,21921,28287
"2015-03-02 18:00:00-06",104619,False,16608,7010
"2015-03-02 18:00:00-06",104619,False,16608,29174
"2015-03-02 18:00:00-06",104619,False,7010,16608
"2015-03-02 18:00:00-06",104619,False,7010,29174
"2015-03-02 18:00:00-06",104619,False,29174,16608
"2015-03-02 18:00:00-06",104619,False,29174,7010
"2015-03-02 18:00:00-06",104620,False,11243,7242
"2015-03-02 18:00:00-06",104620,False,11243,10181
"2015-03-02 18:00:00-06",104620,False,7242,11243
"2015-03-02 18:00:00-06",104620,False,7242,10181
"2015-03-02 18:00:00-06",104620,False,10181,11243
"2015-03-02 18:00:00-06",104620,False,10181,7242
"2015-02-28 18:00:00-06",104621,False,16063,6756
"2015-02-28 18:00:00-06",104621,False,6756,16063
"2015-03-03 18:00:00-06",104630,False,11816,26775
"2015-03-03 18:00:00-06",104630,False,26775,11816
"2015-02-19 18:00:00-06",104636,False,32296,29493
"2015-02-19 18:00:00-06",104636,False,29493,32296
"2015-03-03 18:00:00-06",104638,False,15957,17163
"2015-03-03 18:00:00-06",104638,False,15957,16559
"2015-03-03 18:00:00-06",104638,False,17163,15957
"2015-03-03 18:00:00-06",104638,False,17163,16559
"2015-03-03 18:00:00-06",104638,False,16559,15957
"2015-03-03 18:00:00-06",104638,False,16559,17163
"2015-03-04 18:00:00-06",104641,False,31528,21315
"2015-03-04 18:00:00-06",104641,False,21315,31528
"2015-03-04 18:00:00-06",104644,False,22695,31423
"2015-03-04 18:00:00-06",104644,False,22695,24612
"2015-03-04 18:00:00-06",104644,False,31423,22695
"2015-03-04 18:00:00-06",104644,False,31423,24612
"2015-03-04 18:00:00-06",104644,False,24612,22695
"2015-03-04 18:00:00-06",104644,False,24612,31423
"2015-03-05 18:00:00-06",104650,False,25699,15368
"2015-03-05 18:00:00-06",104650,True,15368,25699
"2015-03-04 18:00:00-06",104651,"",7501,18482
"2015-03-04 18:00:00-06",104651,"",18482,7501
"2015-02-05 18:00:00-06",104652,"",13940,6561
"2015-02-05 18:00:00-06",104652,"",6561,13940
"2015-02-28 18:00:00-06",104655,False,11021,23909
"2015-02-28 18:00:00-06",104655,False,11021,10309
"2015-02-28 18:00:00-06",104655,False,11021,11093
"2015-02-28 18:00:00-06",104655,False,11021,8409
"2015-02-28 18:00:00-06",104655,False,23909,11021
"2015-02-28 18:00:00-06",104655,False,23909,10309
"2015-02-28 18:00:00-06",104655,False,23909,11093
"2015-02-28 18:00:00-06",104655,False,23909,8409
"2015-02-28 18:00:00-06",104655,False,10309,11021
"2015-02-28 18:00:00-06",104655,False,10309,23909
"2015-02-28 18:00:00-06",104655,False,10309,11093
"2015-02-28 18:00:00-06",104655,False,10309,8409
"2015-02-28 18:00:00-06",104655,False,11093,11021
"2015-02-28 18:00:00-06",104655,False,11093,23909
"2015-02-28 18:00:00-06",104655,False,11093,10309
"2015-02-28 18:00:00-06",104655,False,11093,8409
"2015-02-28 18:00:00-06",104655,False,8409,11021
"2015-02-28 18:00:00-06",104655,False,8409,23909
"2015-02-28 18:00:00-06",104655,False,8409,10309
"2015-02-28 18:00:00-06",104655,False,8409,11093
"2015-03-05 18:00:00-06",104663,False,13308,12396
"2015-03-05 18:00:00-06",104663,False,12396,13308
"2015-03-06 18:00:00-06",104664,False,24301,7150
"2015-03-06 18:00:00-06",104664,False,24301,5127
"2015-03-06 18:00:00-06",104664,False,7150,24301
"2015-03-06 18:00:00-06",104664,False,7150,5127
"2015-03-06 18:00:00-06",104664,False,5127,24301
"2015-03-06 18:00:00-06",104664,False,5127,7150
"2015-03-07 18:00:00-06",104668,False,20495,31941
"2015-03-07 18:00:00-06",104668,False,20495,14480
"2015-03-07 18:00:00-06",104668,False,31941,20495
"2015-03-07 18:00:00-06",104668,False,31941,14480
"2015-03-07 18:00:00-06",104668,False,14480,20495
"2015-03-07 18:00:00-06",104668,False,14480,31941
"2015-03-08 19:00:00-05",104680,False,30328,30938
"2015-03-08 19:00:00-05",104680,False,30938,30328
"2015-03-06 18:00:00-06",104683,False,26880,20479
"2015-03-06 18:00:00-06",104683,False,20479,26880
"2015-03-08 19:00:00-05",104684,False,15553,2034
"2015-03-08 19:00:00-05",104684,False,2034,15553
"2015-03-08 19:00:00-05",104690,False,3549,4252
